Category,State/ UT Name,Year,Vegetable,Area,Production
Union Territory,Dadra & Nagar Haveli,2009-10,Tapioca,0,0
Union Territory,Chandigarh,2009-10,Tapioca,0,0
Union Territory,D. & N. Haveli,2009-10,Tapioca,0,0
Union Territory,Daman & Diu,2009-10,Tapioca,0,0
Union Territory,Delhi,2009-10,Tapioca,0,0
Union Territory,Lakshadweep,2009-10,Tapioca,0,0
Union Territory,Puducherry,2009-10,Tapioca,0.6,25
Total,Total,2009-10,Tapioca,231.9,8059.8
State,Andhra Pradesh,2010-2011,Tapioca,0,0
State,Arunachal Pradesh,2010-2011,Tapioca,0,0
State,Assam,2010-2011,Tapioca,0,0
State,Bihar,2010-2011,Tapioca,0,0
State,Chhattisgarh,2010-2011,Tapioca,0,0
State,Goa,2010-2011,Tapioca,0,0
State,Gujarat,2010-2011,Tapioca,0,0
State,Haryana,2010-2011,Tapioca,0,0
State,Himachal Pradesh,2010-2011,Tapioca,0,0
State,Jammu & Kashmir,2010-2011,Tapioca,0,0
State,Jharkhand,2010-2011,Tapioca,0,0
State,Karnataka,2010-2011,Tapioca,0.9,12.3
State,Kerala,2010-2011,Tapioca,72.3,2409
State,Madhya Pradesh,2010-2011,Tapioca,0,0
State,Maharashtra,2010-2011,Tapioca,0,0
State,Manipur,2010-2011,Tapioca,0,0
State,Meghalaya,2010-2011,Tapioca,4.9,26.4
State,Mizoram,2010-2011,Tapioca,0.1,0.7
State,Nagaland,2010-2011,Tapioca,1,6
State,Odisha,2010-2011,Tapioca,0,0
State,Punjab,2010-2011,Tapioca,0,0
State,Rajasthan,2010-2011,Tapioca,0,0
State,Sikkim,2010-2011,Tapioca,0,0
State,Tamil Nadu,2010-2011,Tapioca,134.6,5522.7
State,Telangana,2010-2011,Tapioca,0,0
State,Tripura,2010-2011,Tapioca,0,0
State,Uttarakhand,2010-2011,Tapioca,0,0
State,Uttar Pradesh,2010-2011,Tapioca,0,0
State,West Bengal,2010-2011,Tapioca,0,0
Union Territory,Union Territory (Total),2010-2011,Tapioca,0,0
Union Territory,Dadra & Nagar Haveli,2010-2011,Tapioca,0,0
Union Territory,Chandigarh,2010-2011,Tapioca,0,0
Union Territory,D. & N. Haveli,2010-2011,Tapioca,0,0
Union Territory,Daman & Diu,2010-2011,Tapioca,0,0
Union Territory,Delhi,2010-2011,Tapioca,0,0
Union Territory,Lakshadweep,2010-2011,Tapioca,0,0
Union Territory,Puducherry,2010-2011,Tapioca,0.2,4
Total,Total,2010-2011,Tapioca,214,7981.1
State,Andhra Pradesh,2011-12,Tapioca,3.1,61.8
State,Arunachal Pradesh,2011-12,Tapioca,0,0
State,Assam,2011-12,Tapioca,4.3,33.5
State,Bihar,2011-12,Tapioca,0,0
State,Chhattisgarh,2011-12,Tapioca,0,0
State,Goa,2011-12,Tapioca,0,0
State,Gujarat,2011-12,Tapioca,0,0
State,Haryana,2011-12,Tapioca,0,0
State,Himachal Pradesh,2011-12,Tapioca,0,0
State,Jammu & Kashmir,2011-12,Tapioca,0,0
State,Jharkhand,2011-12,Tapioca,0,0
State,Karnataka,2011-12,Tapioca,1,12.8
State,Kerala,2011-12,Tapioca,72.5,2637.2
State,Madhya Pradesh,2011-12,Tapioca,0,0
State,Maharashtra,2011-12,Tapioca,0,0
State,Manipur,2011-12,Tapioca,0,0
State,Meghalaya,2011-12,Tapioca,5.3,28.2
State,Mizoram,2011-12,Tapioca,0.1,1
State,Nagaland,2011-12,Tapioca,0,0
State,Odisha,2011-12,Tapioca,0,0
State,Punjab,2011-12,Tapioca,0,0
State,Rajasthan,2011-12,Tapioca,0,0
State,Sikkim,2011-12,Tapioca,0,0
State,Tamil Nadu,2011-12,Tapioca,140,5964.5
State,Telangana,2011-12,Tapioca,0,0
State,Tripura,2011-12,Tapioca,0,0
State,Uttarakhand,2011-12,Tapioca,0,0
State,Uttar Pradesh,2011-12,Tapioca,0,0
State,West Bengal,2011-12,Tapioca,0,0
Union Territory,Union Territory (Total),2011-12,Tapioca,0,0
Union Territory,Dadra & Nagar Haveli,2011-12,Tapioca,0.3,2.1
Union Territory,Chandigarh,2011-12,Tapioca,0,0
Union Territory,D. & N. Haveli,2011-12,Tapioca,0,0
Union Territory,Daman & Diu,2011-12,Tapioca,0,0
Union Territory,Delhi,2011-12,Tapioca,0,0
Union Territory,Lakshadweep,2011-12,Tapioca,0,0.1
Union Territory,Puducherry,2011-12,Tapioca,0.2,5.5
Total,Total,2011-12,Tapioca,226.7,8746.6
State,Andhra Pradesh,2012-13,Tapioca,0,0
State,Arunachal Pradesh,2012-13,Tapioca,0,0
State,Assam,2012-13,Tapioca,0,0
State,Bihar,2012-13,Tapioca,0,0
State,Chhattisgarh,2012-13,Tapioca,0,0
State,Goa,2012-13,Tapioca,0,0
State,Gujarat,2012-13,Tapioca,0,0
State,Haryana,2012-13,Tapioca,0,0
State,Himachal Pradesh,2012-13,Tapioca,0,0
State,Jammu & Kashmir,2012-13,Tapioca,0,0
State,Jharkhand,2012-13,Tapioca,0,0
State,Karnataka,2012-13,Tapioca,0,0
State,Kerala,2012-13,Tapioca,0,0
State,Madhya Pradesh,2012-13,Tapioca,0,0
State,Maharashtra,2012-13,Tapioca,0,0
State,Manipur,2012-13,Tapioca,0,0
State,Meghalaya,2012-13,Tapioca,0,0
State,Mizoram,2012-13,Tapioca,0,0
State,Nagaland,2012-13,Tapioca,0,0
State,Odisha,2012-13,Tapioca,0,0
State,Punjab,2012-13,Tapioca,0,0
State,Rajasthan,2012-13,Tapioca,0,0
State,Sikkim,2012-13,Tapioca,0,0
State,Tamil Nadu,2012-13,Tapioca,0,0
State,Telangana,2012-13,Tapioca,0,0
State,Tripura,2012-13,Tapioca,0,0
State,Uttarakhand,2012-13,Tapioca,0,0
State,Uttar Pradesh,2012-13,Tapioca,0,0
State,West Bengal,2012-13,Tapioca,0,0
Union Territory,Union Territory (Total),2012-13,Tapioca,0,0
Union Territory,Dadra & Nagar Haveli,2012-13,Tapioca,0,0
Union Territory,Chandigarh,2012-13,Tapioca,0,0
Union Territory,D. & N. Haveli,2012-13,Tapioca,0,0
Union Territory,Daman & Diu,2012-13,Tapioca,0,0
Union Territory,Delhi,2012-13,Tapioca,0,0
Union Territory,Lakshadweep,2012-13,Tapioca,0,0
Union Territory,Puducherry,2012-13,Tapioca,0,0
Total,Total,2012-13,Tapioca,0,0
State,Andhra Pradesh,2013-14,Tapioca,18.3,365.2
State,Arunachal Pradesh,2013-14,Tapioca,0,0
State,Assam,2013-14,Tapioca,3.1,27.6
State,Bihar,2013-14,Tapioca,0,0
State,Chhattisgarh,2013-14,Tapioca,0,0
State,Goa,2013-14,Tapioca,0,0
State,Gujarat,2013-14,Tapioca,0,0
State,Haryana,2013-14,Tapioca,0,0
State,Himachal Pradesh,2013-14,Tapioca,0,0
State,Jammu & Kashmir,2013-14,Tapioca,0,0
State,Jharkhand,2013-14,Tapioca,0,0
State,Karnataka,2013-14,Tapioca,1.2,13.5
State,Kerala,2013-14,Tapioca,71.1,2581.4
State,Madhya Pradesh,2013-14,Tapioca,0,0
State,Maharashtra,2013-14,Tapioca,0,0
State,Manipur,2013-14,Tapioca,0,0
State,Meghalaya,2013-14,Tapioca,5.3,31.9
State,Mizoram,2013-14,Tapioca,0.1,1.9
State,Nagaland,2013-14,Tapioca,6.2,92.3
State,Odisha,2013-14,Tapioca,0.1,1
State,Punjab,2013-14,Tapioca,2.1,42.2
State,Rajasthan,2013-14,Tapioca,0,0
State,Sikkim,2013-14,Tapioca,0,0
State,Tamil Nadu,2013-14,Tapioca,120.6,4975.6
State,Telangana,2013-14,Tapioca,0,0
State,Tripura,2013-14,Tapioca,0,0
State,Uttarakhand,2013-14,Tapioca,0,0
State,Uttar Pradesh,2013-14,Tapioca,0,0
State,West Bengal,2013-14,Tapioca,0,0
Union Territory,Union Territory (Total),2013-14,Tapioca,0,0
Union Territory,Dadra & Nagar Haveli,2013-14,Tapioca,0.2,4.3
Union Territory,Chandigarh,2013-14,Tapioca,0,0
Union Territory,D. & N. Haveli,2013-14,Tapioca,0,0
Union Territory,Daman & Diu,2013-14,Tapioca,0,0
Union Territory,Delhi,2013-14,Tapioca,0,0
Union Territory,Lakshadweep,2013-14,Tapioca,0,0.1
Union Territory,Puducherry,2013-14,Tapioca,0.1,2.6
Total,Total,2013-14,Tapioca,228.3,8139.4
State,Andhra Pradesh,2014-15,Tapioca,17,258.4
State,Arunachal Pradesh,2014-15,Tapioca,0,0
State,Assam,2014-15,Tapioca,3.3,40
State,Bihar,2014-15,Tapioca,0,0
State,Chhattisgarh,2014-15,Tapioca,0,0
State,Goa,2014-15,Tapioca,0,0
State,Gujarat,2014-15,Tapioca,0,0
State,Haryana,2014-15,Tapioca,0,0
State,Himachal Pradesh,2014-15,Tapioca,0,0
State,Jammu & Kashmir,2014-15,Tapioca,0,0
State,Jharkhand,2014-15,Tapioca,0,0
State,Karnataka,2014-15,Tapioca,1,13.2
State,Kerala,2014-15,Tapioca,89.9,2588.4
State,Madhya Pradesh,2014-15,Tapioca,0,0
State,Maharashtra,2014-15,Tapioca,0,0
State,Manipur,2014-15,Tapioca,0,0
State,Meghalaya,2014-15,Tapioca,5.6,34.4
State,Mizoram,2014-15,Tapioca,0.1,1.9
State,Nagaland,2014-15,Tapioca,6.2,92.3
State,Odisha,2014-15,Tapioca,0.1,1.1
State,Punjab,2014-15,Tapioca,2.1,44.4
State,Rajasthan,2014-15,Tapioca,0,0
State,Sikkim,2014-15,Tapioca,0,0
State,Tamil Nadu,2014-15,Tapioca,86.9,2605.9
State,Telangana,2014-15,Tapioca,0,0
State,Tripura,2014-15,Tapioca,0,0
State,Uttarakhand,2014-15,Tapioca,0,0
State,Uttar Pradesh,2014-15,Tapioca,0,0
State,West Bengal,2014-15,Tapioca,0,0
Union Territory,Union Territory (Total),2014-15,Tapioca,0,0
Union Territory,Dadra & Nagar Haveli,2014-15,Tapioca,0.2,3.3
Union Territory,Chandigarh,2014-15,Tapioca,0,0
Union Territory,D. & N. Haveli,2014-15,Tapioca,0,0
Union Territory,Daman & Diu,2014-15,Tapioca,0,0
Union Territory,Delhi,2014-15,Tapioca,0,0
Union Territory,Lakshadweep,2014-15,Tapioca,0,0
Union Territory,Puducherry,2014-15,Tapioca,0.4,31.5
Total,Total,2014-15,Tapioca,212.8,5714.8
State,Andhra Pradesh,2009-10,Others,109.7,1399.1
State,Arunachal Pradesh,2009-10,Others,0.2,6.8
State,Assam,2009-10,Others,34.7,2144.8
State,Bihar,2009-10,Others,198.9,2698.1
State,Chhattisgarh,2009-10,Others,139.5,1172.9
State,Goa,2009-10,Others,5.7,57.8
State,Gujarat,2009-10,Others,108.8,1238.2
State,Haryana,2009-10,Others,159.4,1750
State,Himachal Pradesh,2009-10,Others,19.1,301.3
State,Jammu & Kashmir,2009-10,Others,32.3,745.1
State,Jharkhand,2009-10,Others,20.4,369.5
State,Karnataka,2009-10,Others,127.3,2003.8
State,Kerala,2009-10,Others,75.9,978.8
State,Madhya Pradesh,2009-10,Others,35.9,386.7
State,Maharashtra,2009-10,Others,91.9,412.9
State,Manipur,2009-10,Others,3.7,39
State,Meghalaya,2009-10,Others,13.7,148.5
State,Mizoram,2009-10,Others,4.7,98.7
State,Nagaland,2009-10,Others,6.5,51.4
State,Odisha,2009-10,Others,201.9,2144.9
State,Punjab,2009-10,Others,48.6,607.7
State,Rajasthan,2009-10,Others,40.5,133.8
State,Sikkim,2009-10,Others,13.7,70.9
State,Tamil Nadu,2009-10,Others,46.5,1213.3
State,Telangana,2009-10,Others,0,0
State,Tripura,2009-10,Others,17.4,197
State,Uttarakhand,2009-10,Others,22.8,206
State,Uttar Pradesh,2009-10,Others,248.3,6280
State,West Bengal,2009-10,Others,441.3,3880.1
Union Territory,Union Territory (Total),2009-10,Others,0,0
Union Territory,Dadra & Nagar Haveli,2009-10,Others,5.2,41.5
Union Territory,Chandigarh,2009-10,Others,0.1,1.7
Union Territory,D. & N. Haveli,2009-10,Others,0.2,0.5
Union Territory,Daman & Diu,2009-10,Others,0,0.1
Union Territory,Delhi,2009-10,Others,21.3,326.4
Union Territory,Lakshadweep,2009-10,Others,0.4,14.1
Union Territory,Puducherry,2009-10,Others,3.2,46.3
Total,Total,2009-10,Others,2299.7,31167.6
State,Andhra Pradesh,2010-2011,Others,0,0
State,Arunachal Pradesh,2010-2011,Others,0,0
State,Assam,2010-2011,Others,0,0
State,Bihar,2010-2011,Others,0,0
State,Chhattisgarh,2010-2011,Others,0,0
State,Goa,2010-2011,Others,0,0
State,Gujarat,2010-2011,Others,0,0
State,Haryana,2010-2011,Others,0,0
State,Himachal Pradesh,2010-2011,Others,0,0
State,Jammu & Kashmir,2010-2011,Others,0,0
State,Jharkhand,2010-2011,Others,0,0
State,Karnataka,2010-2011,Others,0,0
State,Kerala,2010-2011,Others,0,0
State,Madhya Pradesh,2010-2011,Others,0,0
State,Maharashtra,2010-2011,Others,0,0
State,Manipur,2010-2011,Others,0,0
State,Meghalaya,2010-2011,Others,0,0
State,Mizoram,2010-2011,Others,0,0
State,Nagaland,2010-2011,Others,0,0
State,Odisha,2010-2011,Others,0,0
State,Punjab,2010-2011,Others,0,0
State,Rajasthan,2010-2011,Others,0,0
State,Sikkim,2010-2011,Others,0,0
State,Tamil Nadu,2010-2011,Others,0,0
State,Telangana,2010-2011,Others,0,0
State,Tripura,2010-2011,Others,0,0
State,Uttarakhand,2010-2011,Others,0,0
State,Uttar Pradesh,2010-2011,Others,0,0
State,West Bengal,2010-2011,Others,0,0
Union Territory,Union Territory (Total),2010-2011,Others,0,0
Union Territory,Dadra & Nagar Haveli,2010-2011,Others,0,0
Union Territory,Chandigarh,2010-2011,Others,0,0
Union Territory,D. & N. Haveli,2010-2011,Others,0,0
Union Territory,Daman & Diu,2010-2011,Others,0,0
Union Territory,Delhi,2010-2011,Others,0,0
Union Territory,Lakshadweep,2010-2011,Others,0,0
Union Territory,Puducherry,2010-2011,Others,0,0
Total,Total,2010-2011,Others,0,0
State,Andhra Pradesh,2011-12,Others,114.1,1749.9
State,Arunachal Pradesh,2011-12,Others,1.7,43.5
State,Assam,2011-12,Others,35.2,358.7
State,Bihar,2011-12,Others,212.8,3030.6
State,Chhattisgarh,2011-12,Others,148.9,1541.3
State,Goa,2011-12,Others,6.5,78.2
State,Gujarat,2011-12,Others,145.7,2060.8
State,Haryana,2011-12,Others,180,2075.7
State,Himachal Pradesh,2011-12,Others,25.6,423
State,Jammu & Kashmir,2011-12,Others,36.7,810.1
State,Jharkhand,2011-12,Others,46,732.8
State,Karnataka,2011-12,Others,129.9,1888.8
State,Kerala,2011-12,Others,75.9,978.8
State,Madhya Pradesh,2011-12,Others,122.4,2688.9
State,Maharashtra,2011-12,Others,59,312
State,Manipur,2011-12,Others,5.4,48.3
State,Meghalaya,2011-12,Others,4.9,49.5
State,Mizoram,2011-12,Others,27.1,129.5
State,Nagaland,2011-12,Others,24.2,157.7
State,Odisha,2011-12,Others,210,2374
State,Punjab,2011-12,Others,40.3,689.3
State,Rajasthan,2011-12,Others,46.2,273.3
State,Sikkim,2011-12,Others,8.7,41.9
State,Tamil Nadu,2011-12,Others,80.4,1504.8
State,Telangana,2011-12,Others,0,0
State,Tripura,2011-12,Others,19.3,248.6
State,Uttarakhand,2011-12,Others,25.8,248.9
State,Uttar Pradesh,2011-12,Others,48.7,1466
State,West Bengal,2011-12,Others,450,4164.5
Union Territory,Union Territory (Total),2011-12,Others,0,0
Union Territory,Dadra & Nagar Haveli,2011-12,Others,4.3,28.8
Union Territory,Chandigarh,2011-12,Others,0,0
Union Territory,D. & N. Haveli,2011-12,Others,0.2,1.5
Union Territory,Daman & Diu,2011-12,Others,0,0
Union Territory,Delhi,2011-12,Others,16.4,259.5
Union Territory,Lakshadweep,2011-12,Others,0.2,0.1
Union Territory,Puducherry,2011-12,Others,0.1,0.6
Total,Total,2011-12,Others,2352.7,30459.8
State,Andhra Pradesh,2012-13,Others,164,2270.8
State,Arunachal Pradesh,2012-13,Others,0.2,3.8
State,Assam,2012-13,Others,40.4,410.2
State,Bihar,2012-13,Others,209.7,3234.5
State,Chhattisgarh,2012-13,Others,173.9,1823.6
State,Goa,2012-13,Others,6.7,80.5
State,Gujarat,2012-13,Others,181.6,2899.7
State,Haryana,2012-13,Others,178.8,2002.9
State,Himachal Pradesh,2012-13,Others,16.8,302
State,Jammu & Kashmir,2012-13,Others,36.7,810.1
State,Jharkhand,2012-13,Others,94,1129.2
State,Karnataka,2012-13,Others,131,1979
State,Kerala,2012-13,Others,145.5,3437.3
State,Madhya Pradesh,2012-13,Others,163.4,2590
State,Maharashtra,2012-13,Others,61,361
State,Manipur,2012-13,Others,8.2,79.4
State,Meghalaya,2012-13,Others,10.7,84.1
State,Mizoram,2012-13,Others,28.8,141.1
State,Nagaland,2012-13,Others,14.3,109.9
State,Odisha,2012-13,Others,210.8,2386.9
State,Punjab,2012-13,Others,41.2,706
State,Rajasthan,2012-13,Others,29.3,109.6
State,Sikkim,2012-13,Others,8.8,43
State,Tamil Nadu,2012-13,Others,189.3,6710.4
State,Telangana,2012-13,Others,0,0
State,Tripura,2012-13,Others,24.6,371.5
State,Uttarakhand,2012-13,Others,52.8,1633.7
State,Uttar Pradesh,2012-13,Others,24.6,240.4
State,West Bengal,2012-13,Others,452.3,4195.7
Union Territory,Union Territory (Total),2012-13,Others,0,0
Union Territory,Dadra & Nagar Haveli,2012-13,Others,4.6,31.6
Union Territory,Chandigarh,2012-13,Others,0,0
Union Territory,D. & N. Haveli,2012-13,Others,0.2,1.5
Union Territory,Daman & Diu,2012-13,Others,0,0
Union Territory,Delhi,2012-13,Others,17,250.4
Union Territory,Lakshadweep,2012-13,Others,0.2,0.2
Union Territory,Puducherry,2012-13,Others,1.1,20.1
Total,Total,2012-13,Others,2722.2,40450
State,Andhra Pradesh,2013-14,Others,85.3,1384
State,Arunachal Pradesh,2013-14,Others,0.3,4.8
State,Assam,2013-14,Others,36.1,374
State,Bihar,2013-14,Others,157,2213.6
State,Chhattisgarh,2013-14,Others,190.8,1999.1
State,Goa,2013-14,Others,7,79.9
State,Gujarat,2013-14,Others,191.2,2694.7
State,Haryana,2013-14,Others,180.6,2106.4
State,Himachal Pradesh,2013-14,Others,17.8,332.5
State,Jammu & Kashmir,2013-14,Others,36.7,810.1
State,Jharkhand,2013-14,Others,90.8,1098.1
State,Karnataka,2013-14,Others,135.6,1982.5
State,Kerala,2013-14,Others,75.9,978.8
State,Madhya Pradesh,2013-14,Others,162.9,2755
State,Maharashtra,2013-14,Others,65,312.2
State,Manipur,2013-14,Others,6.3,63.2
State,Meghalaya,2013-14,Others,7.1,94.2
State,Mizoram,2013-14,Others,29.9,151.1
State,Nagaland,2013-14,Others,11.8,103
State,Odisha,2013-14,Others,206,2360.5
State,Punjab,2013-14,Others,41.2,705.8
State,Rajasthan,2013-14,Others,30.1,109.8
State,Sikkim,2013-14,Others,9.1,43.8
State,Tamil Nadu,2013-14,Others,75.3,2396.9
State,Telangana,2013-14,Others,69.2,842.5
State,Tripura,2013-14,Others,25.6,386.4
State,Uttarakhand,2013-14,Others,23.3,211.5
State,Uttar Pradesh,2013-14,Others,46.8,1458.2
State,West Bengal,2013-14,Others,455.1,4230.7
Union Territory,Union Territory (Total),2013-14,Others,0,0
Union Territory,Dadra & Nagar Haveli,2013-14,Others,4.4,30.4
Union Territory,Chandigarh,2013-14,Others,0,0
Union Territory,D. & N. Haveli,2013-14,Others,0.2,1.5
Union Territory,Daman & Diu,2013-14,Others,0,0
Union Territory,Delhi,2013-14,Others,16.5,266.8
Union Territory,Lakshadweep,2013-14,Others,0.2,0.1
Union Territory,Puducherry,2013-14,Others,0.4,9.3
Total,Total,2013-14,Others,2491.6,32591.3
State,Andhra Pradesh,2014-15,Others,87.8,1531.6
State,Arunachal Pradesh,2014-15,Others,0.4,5
State,Assam,2014-15,Others,43.9,563.3
State,Bihar,2014-15,Others,189.7,2150.3
State,Chhattisgarh,2014-15,Others,196.5,2204.2
State,Goa,2014-15,Others,7.2,82
State,Gujarat,2014-15,Others,191.2,2694.7
State,Haryana,2014-15,Others,182.4,1974.3
State,Himachal Pradesh,2014-15,Others,16.3,303.6
State,Jammu & Kashmir,2014-15,Others,36.7,810.1
State,Jharkhand,2014-15,Others,91.6,1108.7
State,Karnataka,2014-15,Others,144.1,2103.5
State,Kerala,2014-15,Others,18.4,211
State,Madhya Pradesh,2014-15,Others,166.6,2618
State,Maharashtra,2014-15,Others,35.4,517.6
State,Manipur,2014-15,Others,6.7,67.5
State,Meghalaya,2014-15,Others,7.2,96.7
State,Mizoram,2014-15,Others,31.2,154.8
State,Nagaland,2014-15,Others,11.8,103
State,Odisha,2014-15,Others,203.6,2452.1
State,Punjab,2014-15,Others,43,739.1
State,Rajasthan,2014-15,Others,29.1,101.3
State,Sikkim,2014-15,Others,9.1,43.7
State,Tamil Nadu,2014-15,Others,57.4,1972.1
State,Telangana,2014-15,Others,48.9,635.3
State,Tripura,2014-15,Others,25.3,384.3
State,Uttarakhand,2014-15,Others,24.4,239.6
State,Uttar Pradesh,2014-15,Others,238.3,6433.1
State,West Bengal,2014-15,Others,457.9,4255.6
Union Territory,Union Territory (Total),2014-15,Others,0,0
Union Territory,Dadra & Nagar Haveli,2014-15,Others,4.5,32.5
Union Territory,Chandigarh,2014-15,Others,0,0
Union Territory,D. & N. Haveli,2014-15,Others,0.2,1.5
Union Territory,Daman & Diu,2014-15,Others,0.1,3.5
Union Territory,Delhi,2014-15,Others,15.4,263.9
Union Territory,Lakshadweep,2014-15,Others,0.2,0.5
Union Territory,Puducherry,2014-15,Others,0.8,7.7
Total,Total,2014-15,Others,2623.3,36865.6
State,Andhra Pradesh,2009-10,Total,331.3,5426.2
State,Arunachal Pradesh,2009-10,Total,4.2,38.5
State,Assam,2009-10,Total,255.2,4569.9
State,Bihar,2009-10,Total,836,13906.8
State,Chhattisgarh,2009-10,Total,315.4,3601.1
State,Goa,2009-10,Total,5.7,57.8
State,Gujarat,2009-10,Total,406.8,7255.5
State,Haryana,2009-10,Total,300.9,3987
State,Himachal Pradesh,2009-10,Total,79.8,1390.7
State,Jammu & Kashmir,2009-10,Total,69.8,1374.2
State,Jharkhand,2009-10,Total,212.1,3469.2
State,Karnataka,2009-10,Total,441.2,7082.2
State,Kerala,2009-10,Total,151.6,3518.1
State,Madhya Pradesh,2009-10,Total,250.7,3112.6
State,Maharashtra,2009-10,Total,451.8,6172.6
State,Manipur,2009-10,Total,19.9,221.8
State,Meghalaya,2009-10,Total,44.4,415.8
State,Mizoram,2009-10,Total,10.4,179.1
State,Nagaland,2009-10,Total,10.5,78.3
State,Odisha,2009-10,Total,694.2,8963.6
State,Punjab,2009-10,Total,183.3,3522.5
State,Rajasthan,2009-10,Total,131.9,1071.9
State,Sikkim,2009-10,Total,28.7,147.7
State,Tamil Nadu,2009-10,Total,263.7,7627.7
State,Telangana,2009-10,Total,0,0
State,Tripura,2009-10,Total,32.5,446.9
State,Uttarakhand,2009-10,Total,82.6,997.3
State,Uttar Pradesh,2009-10,Total,1020.1,22435.7
State,West Bengal,2009-10,Total,1302.7,21906.5
Union Territory,Union Territory (Total),2009-10,Total,0,0
Union Territory,Dadra & Nagar Haveli,2009-10,Total,5.2,41.5
Union Territory,Chandigarh,2009-10,Total,0.1,1.7
Union Territory,D. & N. Haveli,2009-10,Total,1,4.5
Union Territory,Daman & Diu,2009-10,Total,0,0.1
Union Territory,Delhi,2009-10,Total,36.1,617.4
Union Territory,Lakshadweep,2009-10,Total,0.4,14.1
Union Territory,Puducherry,2009-10,Total,4.4,81
Total,Total,2009-10,Total,7984.6,133737.4
State,Andhra Pradesh,2010-2011,Total,0,0
State,Arunachal Pradesh,2010-2011,Total,0,0
State,Assam,2010-2011,Total,0,0
State,Bihar,2010-2011,Total,0,0
State,Chhattisgarh,2010-2011,Total,190,2717.1
State,Goa,2010-2011,Total,0,0
State,Gujarat,2010-2011,Total,341.9,7144.1
State,Haryana,2010-2011,Total,165.8,2718.3
State,Himachal Pradesh,2010-2011,Total,61.1,1144.1
State,Jammu & Kashmir,2010-2011,Total,39.3,886.4
State,Jharkhand,2010-2011,Total,197,3132.6
State,Karnataka,2010-2011,Total,323.1,5501.4
State,Kerala,2010-2011,Total,73.6,2413.9
State,Madhya Pradesh,2010-2011,Total,230.7,3109.1
State,Maharashtra,2010-2011,Total,577,7250
State,Manipur,2010-2011,Total,16.9,188.8
State,Meghalaya,2010-2011,Total,28.1,208
State,Mizoram,2010-2011,Total,9.5,81.5
State,Nagaland,2010-2011,Total,4.2,28
State,Odisha,2010-2011,Total,484.9,7093.1
State,Punjab,2010-2011,Total,136.7,2953.7
State,Rajasthan,2010-2011,Total,101,735.3
State,Sikkim,2010-2011,Total,15.9,83.6
State,Tamil Nadu,2010-2011,Total,221.3,6893.9
State,Telangana,2010-2011,Total,0,0
State,Tripura,2010-2011,Total,16.1,275.8
State,Uttarakhand,2010-2011,Total,787.4,16391.7
State,Uttar Pradesh,2010-2011,Total,61.8,803.8
State,West Bengal,2010-2011,Total,903.7,22715.7
Union Territory,Union Territory (Total),2010-2011,Total,0,0
Union Territory,Dadra & Nagar Haveli,2010-2011,Total,0,0
Union Territory,Chandigarh,2010-2011,Total,0,0
Union Territory,D. & N. Haveli,2010-2011,Total,0.9,4
Union Territory,Daman & Diu,2010-2011,Total,0,0
Union Territory,Delhi,2010-2011,Total,13,236
Union Territory,Lakshadweep,2010-2011,Total,0,0
Union Territory,Puducherry,2010-2011,Total,0.6,6.6
Total,Total,2010-2011,Total,6257.2,115937.2
State,Andhra Pradesh,2011-12,Total,661,98.4
State,Arunachal Pradesh,2011-12,Total,6.3,40
State,Assam,2011-12,Total,266,783.4
State,Bihar,2011-12,Total,857,6101.7
State,Chhattisgarh,2011-12,Total,351.6,579.2
State,Goa,2011-12,Total,6.5,0
State,Gujarat,2011-12,Total,517.6,2395.5
State,Haryana,2011-12,Total,356.8,618.9
State,Himachal Pradesh,2011-12,Total,85.7,206.2
State,Jammu & Kashmir,2011-12,Total,63.1,127.2
State,Jharkhand,2011-12,Total,261.3,652.8
State,Karnataka,2011-12,Total,454.7,483
State,Kerala,2011-12,Total,149.1,5.4
State,Madhya Pradesh,2011-12,Total,507,1816.7
State,Maharashtra,2011-12,Total,591,360
State,Manipur,2011-12,Total,20.8,0
State,Meghalaya,2011-12,Total,39.5,164.8
State,Mizoram,2011-12,Total,37.4,2.5
State,Nagaland,2011-12,Total,33.1,20.2
State,Odisha,2011-12,Total,690.1,201.1
State,Punjab,2011-12,Total,178.2,2104
State,Rajasthan,2011-12,Total,181.7,178
State,Sikkim,2011-12,Total,25,47.1
State,Tamil Nadu,2011-12,Total,306.7,104.9
State,Telangana,2011-12,Total,0,0
State,Tripura,2011-12,Total,34.2,123
State,Uttarakhand,2011-12,Total,852.1,433.8
State,Uttar Pradesh,2011-12,Total,89.3,14125.1
State,West Bengal,2011-12,Total,1330.9,9693.3
Union Territory,Union Territory (Total),2011-12,Total,0,0
Union Territory,Dadra & Nagar Haveli,2011-12,Total,6.3,0
Union Territory,Chandigarh,2011-12,Total,0,0
Union Territory,D. & N. Haveli,2011-12,Total,1.1,0
Union Territory,Daman & Diu,2011-12,Total,0,0
Union Territory,Delhi,2011-12,Total,27.9,16.8
Union Territory,Lakshadweep,2011-12,Total,0.3,0
Union Territory,Puducherry,2011-12,Total,0.5,0
Total,Total,2011-12,Total,8998.3,41482.8
State,Andhra Pradesh,2012-13,Total,686.1,12104.7
State,Arunachal Pradesh,2012-13,Total,1.5,37.6
State,Assam,2012-13,Total,278.7,3415.1
State,Bihar,2012-13,Total,861.8,16325.7
State,Chhattisgarh,2012-13,Total,380.7,4993.9
